time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.0600000000000023,1.93018056771,2.99571462682,18.9302652534,0.157280037964,6.16849751982,0.0,1.99874899015,2.96713890969,4.86433038786,0.00219849855609,-0.011699364415,0.0,444.8104718789236,445.8591592195712,444.9315841015085,446.6699813772402
3.1200000000000023,2.0530355785,3.17764071946,19.230276211,0.157237994128,6.16827396231,0.0,2.09627268624,3.09677067815,5.13462139803,-0.00724253077702,0.00874019503714,0.0,516.0392544368925,517.4803001314059,518.1975702701465,517.533421284626
3.1800000000000024,2.18060154667,3.36578694868,19.5367981727,0.156584233466,6.16840848399,0.0,2.1558765367,3.17467586445,5.08296935222,-0.0194434051584,-0.015755542671,0.0,423.2685247640919,421.1546801586278,422.8080525478342,421.7554683544027
3.2400000000000024,2.31197980627,3.55890387264,19.8422909232,0.155135121765,6.16743440966,0.0,2.22342921382,3.26232477328,5.09996740814,-0.0357956964355,-0.01721021647,0.0,444.6791831538422,444.56007354300783,444.98933817829834,443.6483507327779
3.3000000000000025,2.44727761322,3.75704205722,20.1475911394,0.152957221662,6.16713416879,0.0,2.28651382463,3.3420136495,5.07678313111,-0.0373228111201,0.0122005731028,0.0,430.37967659695266,432.8623508673008,431.7798885861837,431.6503723617431
3.3600000000000025,2.58660639595,3.96023700928,20.453664473,0.150744697293,6.16747568801,0.0,2.35764179303,3.43080092383,5.12540476062,-0.0359954839087,-0.0123479221406,0.0,455.6342906232178,453.66705651900645,454.525609332483,454.63139744592877
3.4200000000000026,2.73015632752,4.16865193839,20.7623602972,0.148528709472,6.16726343483,0.0,2.42732295579,3.51602368328,5.16422820147,-0.0388771753185,0.0099431388923,0.0,451.27616649259267,453.07230750981245,452.12692575586317,451.8940441768459
3.4800000000000026,2.87728001137,4.3813604713,21.0683122675,0.146501202795,6.16815611043,0.0,2.47677031318,3.57410842234,5.03481790099,-0.0251852192381,0.0232676256838,0.0,394.43827313632437,395.6671210699228,396.17537542368564,397.43194741702195
3.5400000000000027,3.02832204147,4.59874293517,21.37488218,0.145365950213,6.16947117015,0.0,2.55766768403,3.67162260151,5.18341725136,-0.00866682583857,0.0190712525788,0.0,484.4898277503276,484.1741363975865,484.33676109628755,485.57776446397816
3.6000000000000028,3.18364369418,4.82125711607,21.6857304852,0.14489459578,6.17037191958,0.0,2.61957354127,3.74538112378,5.17818041887,-0.00628144891249,0.00531933065714,0.0,438.51353108329806,437.36935787336967,439.3884044017174,439.5862713587572
